ವಿಧವೆಯಾಗಿದ್ದಾರೆಂದರೆ ಮಡಿ ಮಾಡಿ, ಜಪಸರ ಹಿಡಿದು ಕೂರುವಂತಹ ಕಾಲಘಟ್ಟದಲ್ಲಿ, ಸಂಪ್ರದಾಯವಾದಿ ಮನೆಯಲ್ಲಿದ್ದೂ ಕಾಲೇಜಿಗೆ ಹೋಗುವುದಷ್ಟೇ ಅಲ್ಲದೇ ಹೊಸ ಜೀವನ ಕಟ್ಟಿಗೊಳ್ಳುವ ಸಲುವಾಗಿ ವಿಧವಾ ವಿವಾಹವಾಗುವ ಕ್ರಾಂತಿಕಾರಿ ಪಾತ್ರವನ್ನು ಸಶಕ್ತವಾಗಿ ನಿರ್ವಹಿಸಿದ್ದರು.	22	Vidhaveyaagiddaarendare madi maadi, japasara hididu kooruvantaha kaalaghattadalli, sanpradaayavaadi maneyalliddoo collegege hoguvudashte allade hosa jeevana kattigolluva saluvaagi vidhavaa vivaahavaaguva kraantikaari paatravannu sashaktavaagi nirvahisiddaru.	22	
ಅವಳು ಅಮಿಯೊ ಬಚ್ಚೊ ಎಂಬ ಹೇಳಿಕೆಯೊಂದಿಗೆ, "ಪತಿಯ ಮನೆಗೆ ಹಿಂದಿರುಗುವುದಿಲ್ಲ, ಎಂದು ಸಾರುತ್ತಾಳೆ. ನಾನು ಬದುಕುತ್ತೇನೆ ಮತ್ತು ಇಲ್ಲಿಯೇ ಬದುಕುತ್ತೇನೆ..."	15	Avalu amiyo bachcho enba helikeyondige, "patiya manege hindiruguvudilla, endu saaruttaale. Naanu badukuttene mattu illiye badukuttene..."	15	
ಕ್ವಾಟಿ೯ಕ್ ಮತ್ತು ಕ್ವಿನಟಿಕ್ ಸಂಖ್ಯೆ ಜಾಗ ಡಿಸ್ಕ್ರಿಮಿನೆಂಟ್ ಅಸಂಪಾತ ಸಾಂದ್ರತೆಯ ನಿರ್ಧಾರ.	9	Kvaartik mattu kvinatik sankye jaaga discriminant asanpaata saandrateya nirdhaara.	9	
ಕಾರ್ಖಾನೆಗಳಲ್ಲಿ ಬಾಲಕಾರ್ಮಿಕರು ಮತ್ತು ಮಹಿಳಾ ಕಾರ್ಮಿಕರಿಗೆ ಅಪಘಾತಗಳು ಸಾಮಾನ್ಯ ಸಂಗತಿಯಾಗಿತ್ತು.	8	Kaarkaanegalalli baalakaarmikaru mattu mahilaa kaarmikarige apaghaatagalaaguvudu saamaanya sangatiyaagittu.	8	
ಎರಡು ತಿಂಗಳ ನಂತರ ವಿಟ್ ತಿರುಗಿ ಬಂದನು, ಶೇನ್ ನ ವಿರುದ್ಧ ಹಗೆ ತೀರಿಕೊಳ್ಳುವ ಉದ್ದೇಶದಿಂದ ಸಹಜವಾಗಿ ಕಂಡುಬಂದನು.	14	Eradu tingala nantara Vit tirugi bandanu, Shen na viruddha hage teerisikolluva uddeshadinda sahajavaagi kandubandanu.	14	ತೀರಿಕೊಳ್ಳುವ changed to ತೀರಿಸಿಕೊಳ್ಳುವ
ಅವರು ಪ್ರೇಕ್ಷಕರ ಮೆಚ್ಚುಗೆಯನ್ನು ಸಾಕಷ್ಟು ಗೌರವಾನ್ವಿತ ಎಂದು ಭಾವಿಸಿದ್ದರು.	7	Avaru prekshakara mechchugeyannu saakashtu gauravaanvita endu bhaavisiddaru.	7	
ಬ್ರಿಟಿಷರಿಂದ ಬಂಧನಕ್ಕೊಳಗಾಗಿ ಸೆರೆಮನೆವಾಸಿಯಾಗಿದ್ದ ಫ್ರೆಂಚ್ ನಾಯಕ ನೆಪೋಲಿಯನ್ ಬೋನಪಾರ್ಟೆಯ ಜೊತೆ ಟಿಪ್ಪುವಿಗೆ ಪತ್ರ ವ್ಯವಹಾರ ಇತ್ತು.	12	Britisharinda bandhanakkolagaagi seremanevaasiyaagidda French naayaka Napoleon Bonaparte jote Tippuvige patra vyavahaara ittu.	12	
ತುದಿ ಮೊನಚಾಗಿದೆ.	2	Tudi monachaagide.	2	
೧೭೨೫ರಲ್ಲಿ ಈ ಸ್ಥಳದ ಕುರಿತು ಮೊದಲು ಹೇಳಲಾಗಿದ್ದು, ಹಾನರೇಬಲ್ ಆರ್ಟಿಲರಿ ಕಂಪನಿಯು ಮೇ ೭ರಂದು ಇದನ್ನು ಕ್ರಿಕೆಟ್ ಆಡುವುದಕ್ಕೆ ಉಪಯೋಗಿಸಲಾಗುತ್ತಿತ್ತು ಎಂದು ಉಲ್ಲೇಖಿಸಿದೆ.	17	1725ralli ee sthalada kuritu modalu helalaagiddu, honorable Artillery kanpaniyu may 7randu idannu cricket aaduvudakke upayogisalaaguttittu endu ullekiside.	17	
ಅಪ್ಪರ್ ಕೃಷ್ಣಾ ವಿವಿದೋದ್ದೇಶ ಯೋಜನೆಯಲ್ಲಿ ಮುಖ್ಯವಾಗಿ ಎರಡು ಅಣೆಕಟ್ಟುಗಳು ಘಟಪ್ರಭಾ ನದಿ, ಕೃಷ್ಣಾ ನದಿಗಳು ಸಂಗಮದ ಹತ್ತಿರ ಕಟ್ಟಲಾಗಿದೆ.	14	Appar Krishna vividoddesha yojaneyalli mukyavaagi eradu anekattugalu ghataprabhaa nadi, Krishna nadigala sangamada hattira kattalaagide.	14	
ಪಂದ್ಯಾವಳಿಯ ಅಂತಿಮ ಆಟವನ್ನು ನೆದರ್ಲೆಂಡ್ ನ ವಿರುದ್ಧ ಆಡಲಾಯಿತು.	7	Pandyaavaliya antima aatavannu Netherland na viruddha aadalaayitu.	7	
“ರಾಜಾ ಪ್ರತ್ಯಕ್ಷ ದೇವತಾ” ಎಂಬುದನ್ನು ಸಾದರ ಪಡಿಸುವ ರೀತಿಯಲ್ಲಿ, ರಾಜರಿಗೆ ಶುಭವನ್ನು ಹಾರೈಸಿ ಪ್ರತಿವರ್ಷ ವರ್ಧಂತಿಯಲ್ಲಿ ಅಪರೂಪ ರಾಗಗಳಾದ ಪ್ರಭಾಪ್ರಿಯ, ಸುನಾದ ವಿನೋಧಿನಿ, ಭುವನ	18	“Raajaa pratyaksha devataa'' enbudannu saadara padisuva reetiyalli, raajarige shubhavannu haaraisi prativarsha vardhamtiyalli aparoopa raagagalaada prabhaapriya, sunaada vinodhini, bhuvana	18	
ಗಾಂಧಾರಿ, ಕುಲಭೂಷಣಿ, ಶಾರದಾ ಪ್ರಿಯ, ಬುಧಮನೋಹರಿ ಮುಂತಾದ ರಾಗಗಳಲ್ಲಿ ಕನ್ನಡ ಸಾಹಿತ್ಯದೊಂದಿಗೆ ಕೃತಿರಚನೆ ಮಾಡಿ ಅವುಗಳನ್ನು ಅರಮನೆ ಬ್ಯಾಂಡ್‌ನಲ್ಲಿ ಸಾದರಪಡಿಸಿ ಮಹಾರಾಜರ ಪ್ರಶಂಸೆಗೆ ಪಾತ್ರರಾದರು.	18	Gandhaari, kulabhooshani, shaaradaa priya, budhamanohari muntaada raagagalalli kannada saahityadondige krutirachane maadi avugalannu aramane bandnalli saadarapadisi mahaaraajara prashansege paatraraadaru.	18	
ಅವರು ಅದನ್ನು ಮಾರಾಟ ಮಾಡಲು ಒಪ್ಪಿದಾಗ ಆತನಿಂದ ಪಡೆಯಲು ನಿರ್ಧರಿಸಿದರು.	8	Avaru adannu maaraata maadalu oppidaaga aataninda padeyalu nirdharisidaru.	8	
ಈ ಲೋಹವನ್ನು ಕರಗಿಸಿ ಇದಕ್ಕೆ ಬೇರೆ ಮೂಲಧಾತುಗಳನ್ನು ನಿರ್ದಿಷ್ಟ ಪ್ರಮಾಣದಲ್ಲಿ ಸೇರಿಸುತ್ತಾರೆ.	9	Ee lohavannu karagisi idakke bere mooladhaatugalannu nirdishta pramaanadalli serisuttaare.	9	
ಅಮೆಜಾನ್ ನದಿಯ ಅತಿ ದೂರದ ಉಗಮಸ್ಥಾನ ಶಾಂತಸಾಗರದ ಸಮೀಪವೇ ಇರುವ ಆಂಡೆಸ್ ಪರ್ವತಶ್ರೇಣಿ.	10	Amazon nadiya ati doorada ugamasthaana shaantasaagarada sameepave iruva aandes parvatashreni.	10	
680ರ ಸಂದರ್ಭದಲ್ಲಿ ಸೇಂಟ್ ಕತ್ಬರ್ಟ್ ಆತನ ಧಾರ್ಮಿಕ ನಂಬಿಕೆಗಳಿಗೆ ಅನುಸಾರವಾಗಿ ಫಾರ್ನ್ ದ್ವೀಪದಲ್ಲಿ ವನ್ಯಜೀವಿಗಳ ಅಭಯಾರಣ್ಯವೊಂದನ್ನು ನಿರ್ಮಿಸಿದ.	13	680ra sandarbhadalli Saint Cuthbert aatana dhaarmika nanbikegalige anusaaravaagi Pharn dveepadalli vanyajeevigala abhayaaranyavondannu nirmisida.	13	
ಸಿಬಿಎಸ್ ನಿವ್ಸ್ ಇದರಲ್ಲಿನ ಹುಸಿ ವಿಷಯದ ಬಗ್ಗೆ ಒಪ್ಪಿಕೊಂಡಿತು.	7	CBS news idarallina husi vishayada bagge oppikonditu.	7	ನಿವ್ಸ್ changed to ನ್ಯೂಸ್‌
ಉತ್ಪಾದನೆ ಮತ್ತು ತಂತ್ರಜ್ಞಾನದ ಬಗ್ಗೆ ನಿಯತಕಾಲಿಕೆಗಳ ಪ್ರಕಟಣೆಗಳು ೧೮ನೇ ಶತಮಾನದ ಕೊನೆಯ ದಶಕದಲ್ಲಿ ಕಾಣಿಸಲು ಆರಂಭಿಸಿತು.	12	Utpaadane mattu tantrajnaanada bagge niyatakaalikegala prakatanegalu 18ne shatamaanada koneya dashakadalli kaanisalu aaranbhisitu.	12	
ಸ್ಪರ್ಮ್‌ಗಳು ದೊಡ್ಡದಾಗಿರುತ್ತವೆ (ಸುಮಾರು 250-300 ಮೈಕ್ರೊಮೀಟರ್‌ಗಳು) ಮತ್ತು ಸ್ವಲ್ಪ ಹೆಚ್ಚು ದೊಡ್ಡದಾಗಿರುವ ಸೈಕಡ್‌ಗಳ ಸ್ಪರ್ಮ್‌ಗಳಂತೆಯೇ ಇರುತ್ತವೆ.	12	Spermgalu doddadaagiruttave (sumaaru 250-300 micrometergalu) mattu svalpa hechchu doddadaagiruva saikadgalu spermgalanteye iruttave.	12	ಸೈಕಡ್‌ಗಳ changed to ಸೈಕಡ್‌ಗಳು
ಶೀರ್ಷಿಕೆಯ ಲೇಖನ.	2	Sheershikeya lekhana.	2	
ಸುನ್ನಿ ಇಸ್ಲಾಂ ಮತ್ತು ಶಿಯಾ ಇಸ್ಲಾಂರವ ಮುಖ್ಯ ವ್ಯತ್ಯಾಸಗಳು ಹುಟ್ತಿಕೊಂಡದ್ದು ಭಿನ್ನಾಭಿಪ್ರಾಯಗಳಿಂದ ಮುಹಮ್ಮದ್ರವರನ್ನು ಉತ್ತರಾಧಿಕಾರಿಯಾಗಿ ಆಯ್ಕೆಮಾಡಿದ್ದರಿಂದ.	12	Sunni Islam mattu Shiya Islam mukya vyatyaasagalu huttikondaddu bhinnaabhipraayagalinda muhammadravarannu uttaraadhikaariyaagi aaykemaadiddarinda.	12	ಇಸ್ಲಾಂರವ changed to ಇಸ್ಲಾಂರ
ಈ ಸಾಮಾನ್ಯ ಪರಿಸ್ಥಿತಿಗೆ, ಸರಾಸರಿ ವೆಚ್ಚ ಹಾಗು ಕನಿಷ್ಠ ವೆಚ್ಚವು ಸಮನಾಗಿರುವ ಹಂತದಲ್ಲಿ ಕನಿಷ್ಠ ಸರಾಸರಿ ವೆಚ್ಚವು ಉಂಟಾಗುತ್ತದೆ.	14	Ee saamaanya paristhitige, saraasari vechcha haagu kanishtha vechchavu samanaagiruva hantadalli kanishtha saraasari vechchavu untaaguttade.	14	
ಯಾವುದೇ ಸಂಘಟನೆಯ ಪಾತ್ರದ ಬಗ್ಗೆ ಅದರಲ್ಲಿ ಉಲ್ಲೇಖಿಸಿಲ್ಲ.	6	Yaavude sanghataneya paatrada bagge adaralli ullekisilla.	6	
ಬ್ಯಾಂಕ್ ಆಫ್ ಜಪಾನ್ ೧೮೭೭ರಲ್ಲಿ ಸ್ಥಾಪಿತವಾಗಿ, ಮಾದರಿ ಉಕ್ಕು ಮತ್ತು ವಸ್ತ್ರೋದ್ಯಮ ಕಾರ್ಖಾನೆಗಳಿಗೆ ಆರ್ಥಿಕ ನೆರವು ನೀಡಲು ತೆರಿಗೆಗಳನ್ನು ಬಳಸಿಕೊಂಡಿತು.	15	Bank of Japan 1877ralli sthaapitavaagi, maadari ukku mattu vastrodyama kaarkaanegalige aarthika neravu needalu terigegalannu balasikonditu.	15	
ಲಾರ್ಡ್‌, ಕೇರ್ನ್ಸ್‌. 1984. ಇಂಟ್ರಡಕ್ಷನ್ ಟು ದಿ ಪಾಲಿಟಿಕ್ಸ್‌ , ಬೈ ಅರಿಸ್ಟಾಟಲ್‌. ಚಿಕಾಗೊ: ಚಿಕಾಗೊ ಯುನಿವರ್ಸಿಟಿ ಪ್ರೆಸ್	14	Lord, Kerns. 1984. Introduction to the politics , by aristotle. Chicago: Chicago university press	14	
ಸಾಂಪ್ರದಾಯಕವಾಗಿ, ವಿಭಿನ್ನ ಪಾಕವಿಧಾನಗಳು ಅಣಬೆಗಳು, ಸಿಂಪಿಗಳು, ಮಸಲ್‍ಗಳು, ಅಕ್ರೋಡುಗಳಿಂದ ತಯಾರಿಸಿದ ಕೆಚಪ್ಅನ್ನು ಒಳಗೊಂಡಿದ್ದವು, ಆದರೆ ಆಧುನಿಕ ಕಾಲದಲ್ಲಿ ಮಾರ್ಪಾಡಿಲ್ಲದೆ ಕೆಚಪ್ ಪದವು ಸಾಮಾನ್ಯವಾಗಿ ಟೊಮೇಟೊ ಕೆಚಪ್ಅನ್ನು ನಿರ್ದೇಶಿಸುತ್ತದೆ.	20	Saanpradaayakavaagi, vibhinna paakavidhaanagalu anabegalu, simpigalu, masalgalu, akrodugalinda tayaarisida ketchupannu olagondiddavu, aadare aadhunika kaaladalli maarpaadillade ketchup padavu saamaanyavaagi tomato ketchupannu nirdeshisuttade.	20	
ಹಳೆಯ ದಿನಗಳಲ್ಲಿ, ತೆಸುವಿನ ಹೂವುಗಳನ್ನು ಹೊಲಿಯ ಹಬ್ಬಕ್ಕಾಗಿ ಬಣ್ಣವನ್ನು ತಯಾರಿಸಲು ಬಳಸಲಾಗುತ್ತಿತ್ತು.	9	Haleya dinagalalli, tesuvina hoovugalannu holiya habbakkaagi bannavannu tayaarisalu balasalaaguttittu.	9	ಹೊಲಿಯ changed to ಹೊಳಿಯ
ಅವು 'ಉಡಿಪಿ ಹೋಟೆಲ್' ಬರುವ ಮೊದಲೇ ಈ ಶತಮಾನದ ಪ್ರಾರಂಭದಲ್ಲಿ ಇದ್ದವು.	9	Avu 'udupi hotel' baruva modale ee shatamaanada praaranbhadalli iddavu.	9	ಉಡಿಪಿ changed to ಉಡುಪಿ
ಅಣೆಕಟ್ಟೆಯಲ್ಲಿ ಸಂಗ್ರಹವಾಗುವ ನೀರಿನ ಹಂಚಿಕೆ ಬಗ್ಗೆ ಆಂಧ್ರ , ಕರ್ನಾಟಕ, ಮಹಾರಾಷ್ಟ್ರಗಳನಡುವೆ ವಿವಾದ ಬಗೆಹರಿಸಲು ಸುಪ್ರೀಮ್ ಕೋಟಿ೯ಗೆ ಈ ಮೂರೂ ರಾಜ್ಯಗಳು ಅರ್ಜಿ ಸಲ್ಲಿಸಿದ್ದವು.	18	Anekatteyalli sangrahavaaguva neerina hanchike bagge Andhra, Karnataka, Maharashtragala naduve vivaada bageharisalu supreme courtge ee mooroo raajyagalu arji sallisiddavu.	18	
ಪರಿಣಾಮವಾಗಿ ಈತನ ಕಲಾಪ್ರೌಢಿಮೆ ಹೆಚ್ಚಿತು.	4	Parinaamavaagi eetana kalaapraudhime hechchitu.	4	
ಸೊಪ್ಪು, ಆಹಾರವೂ ಹೌದು ಹಾಗೂ ಔಷಧಿಯಾಗಿಯೂ ವರ್ತಿಸುತ್ತದೆ.	6	Soppu, aahaaravoo haudu haagoo aushadhiyaagiyoo vartisuttade.	6	
ಹೃತ್ಕುಕ್ಷಿಯ ವಿಕಾಸ (ರಿಲ್ಯಾಕ್ಸೇಷನ್) ಪ್ರಾರಂಭವಾದಾಗ ಕವಾಟದ ದಳಗಳಲ್ಲಿ ರಕ್ತತುಂಬಿ ಅವು ಹಿಂದಕ್ಕೆ ಬಿದ್ದು ಅಪಧಮನಿಯನ್ನು ಅಡ್ಡಕಟ್ಟಿ ರಕ್ತ ಪುನಃ ಹೃತ್ಕುಕ್ಷಿಯೊಳಗೆ ಹೋಗದಂತೆ ತಡೆಯುತ್ತವೆ.	17	Hrutkukshiya vikaasa (relaxation) praaranbhavaadaaga kavaatada dalagalalli raktatunbi avu hindakke biddu apadhamaniyannu addakatti rakta punah hrutkukshiyolage hogadante tadeyuttave.	17	
ಅವರು ಅದಾದಬಳಿಕ ಬ್ಯಾಂಕಿಂಗ್, ಉತ್ಪಾದನೆ ಮತ್ತು ಶಿಕ್ಷಣದಲ್ಲಿ ಸಕ್ರಿಯರಾದರು.	7	Avaru adaadabalika banking, utpaadane mattu shikshanadalli sakriyaraadaru.	7	
ಎಸ್‌ಐಎಮ್ಎಫ್‌ಐಆರ್‌ಇ ಎನ್ನುವ ಸಂಕೇತ ಹೆಸರನ್ನು ಹೊಂದಿದ ಇಂಟೆರೊಪೆರಾಬಿಲಿಟಿ ಪರಿಕ್ಷಾ ಸಾಧನವನ್ನು ಡೆಸ್ಕ್‌ಟಾಪ್‌ ಮತ್ತು ಮೊಬೈಲ್ ಆರ್ಕಿಟೆಕ್ಚರ್ ಫಾರ್ ಸಿಸ್ಟಮ್ ಹಾರ್ಡ್‌ವೇರ್‌(ಡಿಎಎಸ್‌ಹೆಚ್‌)ನ ತೆರೆದ ವಿನ್ಯಾಸಕ್ಕಾಗಿ ತಯಾರಿಸಿತು.	18	SIMFIRE ennuva sanketa hesarannu hondida interoperability parikshaa saadhanavannu desktop mattu mobile architecture for system hardware(DASH)na tereda vinyaasakkaagi tayaarisitu.	18	
ವೇದನೆಯ ಬಗ್ಗೆ ದೃಷ್ಟಿಕೋನಗಳು ವೇದನೆಪಡುವವನು ಅಥವಾ ಇತರರಲ್ಲಿ, ಅದು ಎಷ್ಟು ತಪ್ಪಿಸಬಹುದಾದ್ದು ಅಥವಾ ತಪ್ಪಿಸಲಾರದ್ದು, ಉಪಯುಕ್ತ ಅಥವಾ ನಿರುಪಯೋಗಿ, ಅರ್ಹ ಅಥವಾ ಅರ್ಹವಲ್ಲದ್ದು ಎಂದು ಪರಿಗಣಿಸಲಾದ ಪ್ರಕಾರ ವ್ಯಾಪಕವಾಗಿ ಬದಲಾಗುತ್ತವೆ.	22	Vedaneya bagge drushtikonagalu vedanepaduvavanu athavaa itararalli, adu eshtu tappisabahudaaddu athavaa tappisalaaraddu, upayukta athavaa nirupayogi, arha athavaa arhavalladdu endu pariganisalaada prakaara vyaapakavaagi badalaaguttave.	22	
ಇದು ಆರಂಭದಲ್ಲಿ 1857 ರಲ್ಲಿ ಈಸ್ಟ್ ಭಾರತ ಕಂಪನಿ ಬಂಗಾಳ ಸೇನೆಯಲ್ಲಿ ಪರಿಚಯಿಸಲಾಯಿತು.	10	Idu aaranbhadalli 1857 ralli east bharata company Bangla seneyalli parichayisalaayitu.	10	
ಶ್ರೀ ಅವರು ‘ಪ್ರಬಂಧವೆನ್ನುವುದು ಮಂದಶೃತಿಯ ಭಾವಗೀತೆ’ ಎಂದು ತಿಳಿದಿದ್ದರು.	7	Shree avaru `prabandhavennuvudu mandashrutiya bhaavageete' endu tilididdaru.	7	
ಅತಿ ಉತ್ತಮ ಮಾರಾಟವಾಗುವ ಪುಸ್ತಕಗಳಲ್ಲಿ ಇವರ ಪುಸ್ತಕಗಳು ನಾಲ್ಕನೇ ಸ್ಥಾನವನ್ನು ಪಡೆದಿದೆ.	9	Ati uttama maaraatavaaguva pustakagalalli ivara pustakagalu naalkane sthaanavannu padedide.	9	
ಅಮೃತಂಗಮಯ ಚಿತ್ರವು ಕಾಲೇಜಿನಲ್ಲಿ ರ‌್ಯಾಗಿಂಗ್‌ನಲ್ಲಿ ತಿಳಿಯದೆ ಸಾಯಿಸಿದ ಹುಡುಗನ ಮನೆ ಮಂದಿಗೆ ಸಹಾಯವಾಗುವ ವ್ಯಕ್ತಿಯ ಕಥೆಯನ್ನು ಒಳಗೊಂಡಿದೆ.	13	Amrutangamaya chitravu collegenalli ragingnalli tiliyade saayisida hudugana mane mandige sahaayavaaguva vyaktiya katheyannu olagondide.	13	ಕಾಲೇಜಿನಲ್ಲಿ ರ‌್ಯಾಗಿಂಗ್‌ನಲ್ಲಿ changed to ಕಾಲೇಜಿನಲ್ಲಿ ರ್ಯಾಗಿಂಗ್‌ನಲ್ಲಿ
ಆದರೆ ೧೮ನೇ ಶತಮಾನದ ಪೂರ್ವಾರ್ಧದಲ್ಲಿನ ಚಿತ್ರಗಳು ವಿಕೆಟ್ ಚಿಕ್ಕದಾಗಿದ್ದು, ಮತ್ತು ಅಗಲವಾಗಿರುವುದನ್ನು ತೋರಿಸುತ್ತವೆ.	10	Adare 18ne satamanada purvardhadallina citragalu viket cikkadagiddu, mattu agalavagiruvudannu torisuttave.	10	
ದೇವರುಗಳಲ್ಲಿ ಗೌರವ ತೋರದಿದ್ದುದಕ್ಕಾಗಿ ದೀಕ್ಷಾಗುರುವಾದ ಯುರಿಮೆಡಾನ್ ಅರಿಸ್ಟಾಟಲ್‌ನನ್ನು ಬಹಿರಂಗವಾಗಿ ಉಗ್ರವಾಗಿ ಟೀಕಿಸಿದ.	9	Devarugalalli gaurava toradiddudakkagi deekshaguruvada yurimedan Aristotlenannu bahirangavagi ugravagi teekisida.	9	
ಜರ್ಮನಿಯ ಜೋಹಾನ್ ಪೀಟರ್ ಫ್ರಾಂಕ್ ಆರೋಗ್ಯ ಸಮಸ್ಯೆಗಳನ್ನು ಅಂತಾರಾಷ್ಟ್ರೀಯ ಮಟ್ಟದಲ್ಲಿ ಸುಧಾರಿಸಲೂ ಅದರ ಆಡಳಿತಕ್ಕೆ ರಾಷ್ಟ್ರೀಯ ಮಟ್ಟದ ಆರೋಗ್ಯ ಇಲಾಖೆಗಳಿರ ಬೇಕೆಂತಲೂ ಮೊಟ್ಟ ಮೊದಲು ಪ್ರತಿಪಾದಿಸಿದ.	19	Germany ya John Peter Prank arogya samasyegalannu antarashtriya mattadalli sudharisalu adara adalitakke rashtriya mattada arogya ilakegalirabekendu motta modalu pratipadisida.	19	ಇಲಾಖೆಗಳಿರ ಬೇಕೆಂತಲೂ changed to ಇಲಾಖೆಗಳಿರಬೇಕೆಂದು
ಎಪಿಗ್ರಾಫಿಯ ಕರ್ನಾಟಿಕ ಗ್ರಂಥದಲ್ಲಿ BN30 ಸಂಖ್ಯೆಯಡಿ ದಾಖಲಾಗಿರುವ ವಿವರಗಳು ಹೀಗಿವೆ:	8	Epigraphy Karnataka granthadalli BN30 sankyeyadi dakalagiruva vivaragalu heegive:	8	ಕರ್ನಾಟಿಕ changed to ಕರ್ನಾಟಕ
೧೭ ರ ಹರೆಯದ ’ಶೃತಿ ಕೋಟ್ಯಾನ್’, ಸದ್ಯಕ್ಕೆ ಮುಂಬಯಿ ನಗರದ ಮಾಟುಂಗಾದಲ್ಲಿರುವ ’ರಾಮ್ ನಾರಾಯನ್ ರುಯ ಕಾಲೇಜ್,’ ನಲ್ಲಿ, ಎಚ್.	15	17ra hareyada 'Shruti Kotyan', sadyakke Mumbai nagarada Matunga dalliruva 'Ram Narayan Ruya College,' nalli, H.	15	
ಇನ್ನು ಮುಂದೆಯಾದರೂ ಇಂಥ ಅನಾಹುತವನ್ನು ತಪ್ಪಿಸಬೇಕೆಂದು ಇವು ನಿರ್ಧರಿಸಿ ಇದಕ್ಕಾಗಿ ಒಕ್ಕೂಟಗಳನ್ನೂ ಸಂಘಗಳನ್ನೂ ರಚಿಸಿಕೊಳ್ಳಲಾರಂಭಿಸಿದವು.	11	Innu mundeyadaru intha anahutavannu tappisabekendu ivu nirdharisi idakkagi okkutagalannu sangagalannu rachisikollalaranbisidavu.	11	
ರಾಷ್ಟ್ರೀಯ ಅರ್ಹತಾ ಮತ್ತು ಪ್ರವೇಶ ಪರೀಕ್ಷೆ ಅಥವಾ ನೀಟ್ ಸರ್ಕಾರಿ ಅಥವಾ ಖಾಸಗಿ ವೈದ್ಯಕೀಯ ಕಾಲೇಜ್‍ಗಳಲ್ಲಿ ಯಾವುದೇ ಪದವಿ ವೈದ್ಯಕೀಯ ಕೋರ್ಸ್ (ಎಮ್‍ಬಿಬಿಎಸ್/	17	Rashtriya arhata mattu pravesa pareekshe athava nit sarkari athava khasagi vaidyakiya collegegalalli yavude padavi vaidyakiya course (MBBS/	17	
ದಂತವೈದ್ಯಕೀಯ ಕೋರ್ಸ್ - ಬಿಡಿಎಸ್) ಅಥವಾ ಸ್ನಾತಕೋತ್ತರ ಕೋರ್ಸ್ (ಎಮ್‍ಡಿ, ಎಮ್‌ಎಸ್) ಅಭ್ಯಸಿಸಲು ಬಯಸುವ ವಿದ್ಯಾರ್ಥಿಗಳಿಗೆ ಭಾರತದಲ್ಲಿನ ಒಂದು ಪ್ರವೇಶ ಪರೀಕ್ಷೆ.	16	Damtavaidyakiya course - BDS) athava snatakottara course (MD, MS) abyasisalu bayasuva vidyarthigalige baratadallina ondu pravesha pareekshe.	16	
ವನ್ನು ಪ್ರಸಾರ ಮಾಡದಿರಲು ನಿರ್ಧರಿಸಿತು,ಆಗ DIC ಎಂಟರ್ಟೇನ್ಮೆಂಟ್ ಪರವಾಗಿ ನಂತರ, ದಿಕುಕ್ಕೀ ಜಾರ್ ಗ್ರುಪ್ , ಪರವಾಗಿ ಪ್ರಸಾರ ಕಾರ್ಯ ಕೈಗೆತ್ತಿಕೊಂಡಿತು.	16	Prasara madadiralu nirdharisitu, aaga DIC entertainment paravagi namtara, dikukki jar group , paravagi prasara karya kaigettikonditu.	16	
ಫೆಬ್ರವರಿ 13 ರಂದು, ಇಂದ್ರಜಿತ್ (ಪತ್ರಿಕೆಯ ಮಾಲೀಕ ಮತ್ತು ಪ್ರಕಾಶಕರು) ನಕ್ಸಲ್ ಪರವಾದ ವರದಿಯೆಂದು ಹಿಂತೆಗೆದುಕೊಂಡರು.	12	February 13 randu, indrajit (patrikeya malika mattu prakasakaru) naksal paravada varadiyendu hintegedukondaru.	12	
ಇದರಿಂದ ಕೆಲಸಗಾರ ರೋಗಿಯಾದರೆ ವೈದ್ಯಕೀಯ ನೆರವು ಬೇಕಾದರೆ, ಪರಿಹಾರ ಒದಗಿಸಬೇಕೆಂಬ ಮೂಲತತ್ತ್ವ ಅಂಗೀಕೃತವಾಗಿತ್ತು.	10	Idarinda kelasagara rogiyadare vaidyakiya neravu bekadare, parihara odagisabekenba mulatattva angeekrutavagittu.	10	
ತನ್ನ ಮಗ ಅಲೆಕ್ಸಾಂಡರ್ ಮಹಾಶಯನಿಗೆ ಅರಿಸ್ಟಾಟಲ್‌ ಬೋಧಕನಾಗಿ ಕಾರ್ಯನಿರ್ವಹಿಸಬೇಕು ಎನ್ನುವುದು ಫಿಲಿಪ್‌ನ ಬಯಕೆಯಾಗಿತ್ತು.	10	Tanna maga Aleksandra mahashayanige Aristotle bodhakanagi karyanirvahisabeku ennuvudu Philipna bayakeyagittu.	10	
ಸಸ್ಯಗಳಲ್ಲಿ ಹೂ, ಎಲೆ, ಬೇರು ಮುಂತಾದವುಗಳು ಹಾಗೂ ಪ್ರಾಣಿಗಳಲ್ಲಿ ಮೂತ್ರಪಿಂಡ,ಕಿವಿ,ಕಣ್ಣು,ಶ್ವಾಸಕೋಶ ಮುಂತಾದವುಗಳು.	9	Sasyagalalli hu, ele, beru muntadavugalu hagu pranigalalli mutrapinda,kivi,kannu,svasakosa muntadavugalu.	9	
